ID_agricola;producto;municipio;ano;ha_sembradas;ha_cosechadas;produccion_por_toneladas;rendimiento_x_hectarea;precio_por_kilogramo;precio_por_tonelada;produccion_en_pesos;produccion_en_miles;produccion_en_millones;latitud;longitud;descripcion;drive_id;imagen_html
985;Cacao;Ipiales;2022;17;17;9;1;6962;6962000;59177000;59177;59;0.8303;-77.6412;El cacao es un fruto originario de América tropical, conocido como la base del chocolate. Sus semillas, o granos de cacao, son ricas en antioxidantes, magnesio y flavonoides. ;1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR;"<img src='https://drive.google.com/thumbnail?id=1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
983;Cacao;Ipiales;2023;8;8;4;1;9464;9464000;37856000;37856;38;0.8303;-77.6412;El cacao es un fruto originario de América tropical, conocido como la base del chocolate. Sus semillas, o granos de cacao, son ricas en antioxidantes, magnesio y flavonoides. ;1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR;"<img src='https://drive.google.com/thumbnail?id=1pLhfha8W6Q6LO4v7OgVzqpI6A0eXzGZR' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1368;Caña Panelera;Ipiales;2019;24;24;480;20;2461;2461000;1181280000;1181280;1181;0.8303;-77.6412;La caña panelera  es una variedad de caña de azúcar cultivada para la producción de panela, un endulzante natural. Su jugo se extrae y se cocina para obtener bloques sólidos de panela.;1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z;"<img src='https://drive.google.com/thumbnail?id=1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1364;Caña Panelera;Ipiales;2020;24;24;1200;50;2692;2692000;3230400000;3230400;3230;0.8303;-77.6412;La caña panelera  es una variedad de caña de azúcar cultivada para la producción de panela, un endulzante natural. Su jugo se extrae y se cocina para obtener bloques sólidos de panela.;1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z;"<img src='https://drive.google.com/thumbnail?id=1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1365;Caña Panelera;Ipiales;2021;19;14;700;50;3112;3112000;2178400000;2178400;2178;0.8303;-77.6412;La caña panelera  es una variedad de caña de azúcar cultivada para la producción de panela, un endulzante natural. Su jugo se extrae y se cocina para obtener bloques sólidos de panela.;1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z;"<img src='https://drive.google.com/thumbnail?id=1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1366;Caña Panelera;Ipiales;2022;19;19;380;20;4212;4212000;1600560000;1600560;1601;0.8303;-77.6412;La caña panelera  es una variedad de caña de azúcar cultivada para la producción de panela, un endulzante natural. Su jugo se extrae y se cocina para obtener bloques sólidos de panela.;1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z;"<img src='https://drive.google.com/thumbnail?id=1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1367;Caña Panelera;Ipiales;2023;19;19;380;20;5066;5066000;1925080000;1925080;1925;0.8303;-77.6412;La caña panelera  es una variedad de caña de azúcar cultivada para la producción de panela, un endulzante natural. Su jugo se extrae y se cocina para obtener bloques sólidos de panela.;1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z;"<img src='https://drive.google.com/thumbnail?id=1aGHrxQWg2FC1luPYhQDWiV8OyW3KkH8z' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1707;Cilantro;Ipiales;2022;18;17;102;6;5396;5396000;550392000;550392;550;0.8303;-77.6412;El cilantro es una hierba aromática. Sus hojas frescas y semillas tienen un sabor y aroma distintivo. Es una excelente fuente de vitamina K y antioxidantes.;1nu_aTFIVlm1S8K2iDdaldIdYRR_B0vWY;"<img src='https://drive.google.com/thumbnail?id=1nu_aTFIVlm1S8K2iDdaldIdYRR_B0vWY' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1706;Cilantro;Ipiales;2023;35;35;245;7;11133;11133000;2727585000;2727585;2728;0.8303;-77.6412;El cilantro es una hierba aromática. Sus hojas frescas y semillas tienen un sabor y aroma distintivo. Es una excelente fuente de vitamina K y antioxidantes.;1nu_aTFIVlm1S8K2iDdaldIdYRR_B0vWY;"<img src='https://drive.google.com/thumbnail?id=1nu_aTFIVlm1S8K2iDdaldIdYRR_B0vWY' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1852;Coliflor;Ipiales;2019;18;16;448;28;1327;1327000;594496000;594496;594;0.8303;-77.6412;La coliflor es una hortaliza, caracterizada por su cabeza compacta y blanca formada por pequeñas flores agrupadas. Es rica en nutrientes como fibra, vitamina C y antioxidantes.;11ua6D4pqESEDPmqekQjD_Krx3L9wX6Gt;"<img src='https://drive.google.com/thumbnail?id=11ua6D4pqESEDPmqekQjD_Krx3L9wX6Gt' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1854;Coliflor;Ipiales;2020;22;20;578;29;758;758000;438124000;438124;438;0.8303;-77.6412;La coliflor es una hortaliza, caracterizada por su cabeza compacta y blanca formada por pequeñas flores agrupadas. Es rica en nutrientes como fibra, vitamina C y antioxidantes.;11ua6D4pqESEDPmqekQjD_Krx3L9wX6Gt;"<img src='https://drive.google.com/thumbnail?id=11ua6D4pqESEDPmqekQjD_Krx3L9wX6Gt' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1853;Coliflor;Ipiales;2021;20;14;364;26;1235;1235000;449540000;449540;450;0.8303;-77.6412;La coliflor es una hortaliza, caracterizada por su cabeza compacta y blanca formada por pequeñas flores agrupadas. Es rica en nutrientes como fibra, vitamina C y antioxidantes.;11ua6D4pqESEDPmqekQjD_Krx3L9wX6Gt;"<img src='https://drive.google.com/thumbnail?id=11ua6D4pqESEDPmqekQjD_Krx3L9wX6Gt' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1850;Coliflor;Ipiales;2022;22;20;549;28;1756;1756000;964044000;964044;964;0.8303;-77.6412;La coliflor es una hortaliza, caracterizada por su cabeza compacta y blanca formada por pequeñas flores agrupadas. Es rica en nutrientes como fibra, vitamina C y antioxidantes.;11ua6D4pqESEDPmqekQjD_Krx3L9wX6Gt;"<img src='https://drive.google.com/thumbnail?id=11ua6D4pqESEDPmqekQjD_Krx3L9wX6Gt' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1851;Coliflor;Ipiales;2023;16;15;406;28;2242;2242000;910252000;910252;910;0.8303;-77.6412;La coliflor es una hortaliza, caracterizada por su cabeza compacta y blanca formada por pequeñas flores agrupadas. Es rica en nutrientes como fibra, vitamina C y antioxidantes.;11ua6D4pqESEDPmqekQjD_Krx3L9wX6Gt;"<img src='https://drive.google.com/thumbnail?id=11ua6D4pqESEDPmqekQjD_Krx3L9wX6Gt' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2049;Fresa;Ipiales;2019;4;4;60;15;5000;5000000;300000000;300000;300;0.8303;-77.6412;La fresa es una fruta pequeña y vibrante de color rojo, con una textura suave y semillas diminutas en su superficie. Es rica en vitamina C, antioxidantes y fibra.;1uSEGtRTsr82tjLaOoWTn4PHVLxZCw5IO;"<img src='https://drive.google.com/thumbnail?id=1uSEGtRTsr82tjLaOoWTn4PHVLxZCw5IO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2048;Fresa;Ipiales;2021;7;7;84;12;5469;5469000;459396000;459396;459;0.8303;-77.6412;La fresa es una fruta pequeña y vibrante de color rojo, con una textura suave y semillas diminutas en su superficie. Es rica en vitamina C, antioxidantes y fibra.;1uSEGtRTsr82tjLaOoWTn4PHVLxZCw5IO;"<img src='https://drive.google.com/thumbnail?id=1uSEGtRTsr82tjLaOoWTn4PHVLxZCw5IO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2050;Fresa;Ipiales;2022;6;4;24;6;5702;5702000;136848000;136848;137;0.8303;-77.6412;La fresa es una fruta pequeña y vibrante de color rojo, con una textura suave y semillas diminutas en su superficie. Es rica en vitamina C, antioxidantes y fibra.;1uSEGtRTsr82tjLaOoWTn4PHVLxZCw5IO;"<img src='https://drive.google.com/thumbnail?id=1uSEGtRTsr82tjLaOoWTn4PHVLxZCw5IO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2047;Fresa;Ipiales;2023;5;5;50;10;6542;6542000;327100000;327100;327;0.8303;-77.6412;La fresa es una fruta pequeña y vibrante de color rojo, con una textura suave y semillas diminutas en su superficie. Es rica en vitamina C, antioxidantes y fibra.;1uSEGtRTsr82tjLaOoWTn4PHVLxZCw5IO;"<img src='https://drive.google.com/thumbnail?id=1uSEGtRTsr82tjLaOoWTn4PHVLxZCw5IO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2204;Frijol;Ipiales;2019;25;24;48;2;1858;1858000;89184000;89184;89;0.8303;-77.6412;El frijol es una legumbre versátil y nutritiva. Sus semillas pueden ser de diferentes tamaños y colores. Son ricas en proteínas, fibra, hierro y otros minerales esenciales.;1op0-lW0VYYctGmE0OgNyGj8PYlaziija;"<img src='https://drive.google.com/thumbnail?id=1op0-lW0VYYctGmE0OgNyGj8PYlaziija' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2203;Frijol;Ipiales;2020;28;27;76;3;1838;1838000;138813986;138814;139;0.8303;-77.6412;El frijol es una legumbre versátil y nutritiva. Sus semillas pueden ser de diferentes tamaños y colores. Son ricas en proteínas, fibra, hierro y otros minerales esenciales.;1op0-lW0VYYctGmE0OgNyGj8PYlaziija;"<img src='https://drive.google.com/thumbnail?id=1op0-lW0VYYctGmE0OgNyGj8PYlaziija' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2200;Frijol;Ipiales;2021;55;52;218;4;2856;2856000;623127273;623127;623;0.8303;-77.6412;El frijol es una legumbre versátil y nutritiva. Sus semillas pueden ser de diferentes tamaños y colores. Son ricas en proteínas, fibra, hierro y otros minerales esenciales.;1op0-lW0VYYctGmE0OgNyGj8PYlaziija;"<img src='https://drive.google.com/thumbnail?id=1op0-lW0VYYctGmE0OgNyGj8PYlaziija' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2202;Frijol;Ipiales;2022;30;25;70;3;4050;4050000;283216783;283217;283;0.8303;-77.6412;El frijol es una legumbre versátil y nutritiva. Sus semillas pueden ser de diferentes tamaños y colores. Son ricas en proteínas, fibra, hierro y otros minerales esenciales.;1op0-lW0VYYctGmE0OgNyGj8PYlaziija;"<img src='https://drive.google.com/thumbnail?id=1op0-lW0VYYctGmE0OgNyGj8PYlaziija' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2201;Frijol;Ipiales;2023;35;25;87;4;3717;3717000;324912587;324913;325;0.8303;-77.6412;El frijol es una legumbre versátil y nutritiva. Sus semillas pueden ser de diferentes tamaños y colores. Son ricas en proteínas, fibra, hierro y otros minerales esenciales.;1op0-lW0VYYctGmE0OgNyGj8PYlaziija;"<img src='https://drive.google.com/thumbnail?id=1op0-lW0VYYctGmE0OgNyGj8PYlaziija' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2596;Haba;Ipiales;2019;29;28;74;3;1170;1170000;86973451;86973;87;0.8303;-77.6412;La haba es una legumbre. Sus vainas verdes contienen semillas grandes, planas y ovaladas, que son comestibles. Rica en proteínas, fibra, hierro y vitaminas como el folato.;1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX;"<img src='https://drive.google.com/thumbnail?id=1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2594;Haba;Ipiales;2020;30;28;74;3;1368;1368000;101692035;101692;102;0.8303;-77.6412;La haba es una legumbre. Sus vainas verdes contienen semillas grandes, planas y ovaladas, que son comestibles. Rica en proteínas, fibra, hierro y vitaminas como el folato.;1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX;"<img src='https://drive.google.com/thumbnail?id=1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2593;Haba;Ipiales;2021;65;62;143;2;2129;2129000;305219469;305219;305;0.8303;-77.6412;La haba es una legumbre. Sus vainas verdes contienen semillas grandes, planas y ovaladas, que son comestibles. Rica en proteínas, fibra, hierro y vitaminas como el folato.;1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX;"<img src='https://drive.google.com/thumbnail?id=1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2595;Haba;Ipiales;2022;35;25;65;1;1539;1539000;100103097;100103;100;0.8303;-77.6412;La haba es una legumbre. Sus vainas verdes contienen semillas grandes, planas y ovaladas, que son comestibles. Rica en proteínas, fibra, hierro y vitaminas como el folato.;1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX;"<img src='https://drive.google.com/thumbnail?id=1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2592;Haba;Ipiales;2023;18;28;74;3;1870;1870000;139008850;139009;139;0.8303;-77.6412;La haba es una legumbre. Sus vainas verdes contienen semillas grandes, planas y ovaladas, que son comestibles. Rica en proteínas, fibra, hierro y vitaminas como el folato.;1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX;"<img src='https://drive.google.com/thumbnail?id=1G5kpKf0K_fOIEosjO4kI10PxOz_OMtfX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2690;Lechuga;Ipiales;2019;150;148;4440;30;957;957000;4249080000;4249080;4249;0.8303;-77.6412;La lechuga es una planta de hojas verdes y crujientes. Es rica en agua, fibra, vitaminas como la A, C y K, y minerales como el potasio. ;1sb0mCZWxGLJBkAgRRtK154IkWXGlsURE;"<img src='https://drive.google.com/thumbnail?id=1sb0mCZWxGLJBkAgRRtK154IkWXGlsURE' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2688;Lechuga;Ipiales;2020;340;336;10080;30;959;959000;9666720000;9666720;9667;0.8303;-77.6412;La lechuga es una planta de hojas verdes y crujientes. Es rica en agua, fibra, vitaminas como la A, C y K, y minerales como el potasio. ;1sb0mCZWxGLJBkAgRRtK154IkWXGlsURE;"<img src='https://drive.google.com/thumbnail?id=1sb0mCZWxGLJBkAgRRtK154IkWXGlsURE' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2689;Lechuga;Ipiales;2021;380;376;10924;29;793;793000;8662732000;8662732;8663;0.8303;-77.6412;La lechuga es una planta de hojas verdes y crujientes. Es rica en agua, fibra, vitaminas como la A, C y K, y minerales como el potasio. ;1sb0mCZWxGLJBkAgRRtK154IkWXGlsURE;"<img src='https://drive.google.com/thumbnail?id=1sb0mCZWxGLJBkAgRRtK154IkWXGlsURE' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2687;Lechuga;Ipiales;2022;530;523;15200;29;973;973000;14789600000;14789600;14790;0.8303;-77.6412;La lechuga es una planta de hojas verdes y crujientes. Es rica en agua, fibra, vitaminas como la A, C y K, y minerales como el potasio. ;1sb0mCZWxGLJBkAgRRtK154IkWXGlsURE;"<img src='https://drive.google.com/thumbnail?id=1sb0mCZWxGLJBkAgRRtK154IkWXGlsURE' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2691;Lechuga;Ipiales;2023;520;510;15300;30;1084;1084000;16585200000;16585200;16585;0.8303;-77.6412;La lechuga es una planta de hojas verdes y crujientes. Es rica en agua, fibra, vitaminas como la A, C y K, y minerales como el potasio. ;1sb0mCZWxGLJBkAgRRtK154IkWXGlsURE;"<img src='https://drive.google.com/thumbnail?id=1sb0mCZWxGLJBkAgRRtK154IkWXGlsURE' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2786;Limón;Ipiales;2019;7;6;30;5;1392;1392000;41760000;41760;42;0.8303;-77.6412;El limón es un cítrico de forma ovalada, con cáscara amarilla o verde y una pulpa jugosa de sabor ácido. Es rico en vitamina C, antioxidantes y minerales como el potasio. ;10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L;"<img src='https://drive.google.com/thumbnail?id=10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2785;Limón;Ipiales;2020;7;7;84;12;868;868000;72912000;72912;73;0.8303;-77.6412;El limón es un cítrico de forma ovalada, con cáscara amarilla o verde y una pulpa jugosa de sabor ácido. Es rico en vitamina C, antioxidantes y minerales como el potasio. ;10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L;"<img src='https://drive.google.com/thumbnail?id=10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2784;Limón;Ipiales;2021;7;7;84;12;1751;1751000;147084000;147084;147;0.8303;-77.6412;El limón es un cítrico de forma ovalada, con cáscara amarilla o verde y una pulpa jugosa de sabor ácido. Es rico en vitamina C, antioxidantes y minerales como el potasio. ;10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L;"<img src='https://drive.google.com/thumbnail?id=10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2787;Limón;Ipiales;2022;7;7;21;3;1716;1716000;36036000;36036;36;0.8303;-77.6412;El limón es un cítrico de forma ovalada, con cáscara amarilla o verde y una pulpa jugosa de sabor ácido. Es rico en vitamina C, antioxidantes y minerales como el potasio. ;10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L;"<img src='https://drive.google.com/thumbnail?id=10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2783;Limón;Ipiales;2023;7;7;35;5;1244;1244000;43540000;43540;44;0.8303;-77.6412;El limón es un cítrico de forma ovalada, con cáscara amarilla o verde y una pulpa jugosa de sabor ácido. Es rico en vitamina C, antioxidantes y minerales como el potasio. ;10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L;"<img src='https://drive.google.com/thumbnail?id=10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3107;Maíz;Ipiales;2019;220;217;1085;5;881;881000;955885000;955885;956;0.8303;-77.6412;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3106;Maíz;Ipiales;2020;240;237;1422;6;1028;1028000;1461816000;1461816;1462;0.8303;-77.6412;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3108;Maíz;Ipiales;2021;115;104;194;2;1891;1891000;365956576;365957;366;0.8303;-77.6412;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3109;Maíz;Ipiales;2022;115;74;145;1;2351;2351000;340576220;340576;341;0.8303;-77.6412;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3110;Maíz;Ipiales;2023;150;130;254;2;1863;1863000;474117712;474118;474;0.8303;-77.6412;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3543;Mora;Ipiales;2019;114;99;1188;12;2673;2673000;3175524000;3175524;3176;0.8303;-77.6412;La mora es una fruta pequeña. Su color varía del rojo oscuro al negro dependiendo de su madurez. Es rica en antioxidantes, vitamina C, fibra y minerales como el potasio.;1r1PhvXCOi27yDXbYS1Kyn5hNgpVQ9t5E;"<img src='https://drive.google.com/thumbnail?id=1r1PhvXCOi27yDXbYS1Kyn5hNgpVQ9t5E' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3544;Mora;Ipiales;2020;151;151;1812;12;1656;1656000;3000672000;3000672;3001;0.8303;-77.6412;La mora es una fruta pequeña. Su color varía del rojo oscuro al negro dependiendo de su madurez. Es rica en antioxidantes, vitamina C, fibra y minerales como el potasio.;1r1PhvXCOi27yDXbYS1Kyn5hNgpVQ9t5E;"<img src='https://drive.google.com/thumbnail?id=1r1PhvXCOi27yDXbYS1Kyn5hNgpVQ9t5E' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3542;Mora;Ipiales;2021;149;119;1428;12;2802;2802000;4001256000;4001256;4001;0.8303;-77.6412;La mora es una fruta pequeña. Su color varía del rojo oscuro al negro dependiendo de su madurez. Es rica en antioxidantes, vitamina C, fibra y minerales como el potasio.;1r1PhvXCOi27yDXbYS1Kyn5hNgpVQ9t5E;"<img src='https://drive.google.com/thumbnail?id=1r1PhvXCOi27yDXbYS1Kyn5hNgpVQ9t5E' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
